state,district,year_month,pincode,age_0_5,age_5_17,age_18_greater
Andhra Pradesh,Nandyal,NaT,227049740,599,26,3
Andhra Pradesh,Nellore,2025-01,36173740,128,21,0
Andhra Pradesh,Nellore,2025-02,58192532,238,41,0
Andhra Pradesh,Nellore,2025-03,42988508,133,27,0
Andhra Pradesh,Nellore,2025-04,22542587,71,9,0
Andhra Pradesh,Nellore,2025-05,39318377,132,20,0
Andhra Pradesh,Nellore,2025-06,45086155,139,24,1
Andhra Pradesh,Nellore,2025-07,26737946,79,12,0
Andhra Pradesh,Nellore,2025-08,41939677,126,20,0
Andhra Pradesh,Nellore,2025-09,36697306,113,15,0
Andhra Pradesh,Nellore,2025-10,35649149,107,30,0
Andhra Pradesh,Nellore,2025-11,36174208,97,27,0
Andhra Pradesh,Nellore,2025-12,37745935,113,22,0
Andhra Pradesh,Nellore,NaT,967238165,3135,486,1
Andhra Pradesh,Nizamabad,2025-01,5031843,11,2,0
Andhra Pradesh,Nizamabad,2025-02,8051205,19,2,0
Andhra Pradesh,Nizamabad,2025-03,5534914,18,0,0
Andhra Pradesh,Nizamabad,2025-04,4528974,12,0,0
Andhra Pradesh,Nizamabad,2025-05,2012661,8,1,0
Andhra Pradesh,Nizamabad,2025-06,3019092,9,6,0
Andhra Pradesh,Nizamabad,2025-07,2012356,8,0,0
Andhra Pradesh,Nizamabad,2025-08,8553871,17,4,0
Andhra Pradesh,Nizamabad,2025-09,5033450,10,3,0
Andhra Pradesh,Nizamabad,2025-10,4528546,12,2,0
Andhra Pradesh,Nizamabad,2025-11,6541029,16,5,0
Andhra Pradesh,Nizamabad,2025-12,6037930,10,6,0
Andhra Pradesh,Nizamabad,NaT,117241827,303,40,0
Andhra Pradesh,Palnadu,2025-01,7315002,17,4,0
Andhra Pradesh,Palnadu,2025-02,10450041,21,7,1
Andhra Pradesh,Palnadu,2025-03,6792540,16,2,0
Andhra Pradesh,Palnadu,2025-04,3657394,8,2,0
Andhra Pradesh,Palnadu,2025-05,12539369,31,0,1
Andhra Pradesh,Palnadu,2025-06,12540220,29,2,1
Andhra Pradesh,Palnadu,2025-07,3134676,8,1,0
Andhra Pradesh,Palnadu,2025-08,8358994,18,3,1
Andhra Pradesh,Palnadu,2025-09,8358944,16,4,0
Andhra Pradesh,Palnadu,2025-10,9404937,21,2,2
Andhra Pradesh,Palnadu,2025-11,8359264,12,5,4
Andhra Pradesh,Palnadu,2025-12,3135110,7,1,0
Andhra Pradesh,Palnadu,NaT,221537405,555,43,15
Andhra Pradesh,Parvathipuram Manyam,2025-01,4274899,8,0,0
Andhra Pradesh,Parvathipuram Manyam,2025-02,9085583,23,1,0
Andhra Pradesh,Parvathipuram Manyam,2025-03,6414153,16,2,0
Andhra Pradesh,Parvathipuram Manyam,2025-04,2142265,5,0,0
Andhra Pradesh,Parvathipuram Manyam,2025-05,6949764,15,4,0
Andhra Pradesh,Parvathipuram Manyam,2025-06,6414080,15,0,0
Andhra Pradesh,Parvathipuram Manyam,2025-07,3210249,4,1,1
Andhra Pradesh,Parvathipuram Manyam,2025-08,5349129,13,1,0
Andhra Pradesh,Parvathipuram Manyam,2025-09,4278248,12,0,0
Andhra Pradesh,Parvathipuram Manyam,2025-10,7488230,17,1,0
Andhra Pradesh,Parvathipuram Manyam,2025-11,3210177,6,2,0
Andhra Pradesh,Parvathipuram Manyam,2025-12,3745672,9,1,0
Andhra Pradesh,Parvathipuram Manyam,NaT,147640786,321,23,7
Andhra Pradesh,Prakasam,2025-01,46568149,242,135,39
Andhra Pradesh,Prakasam,2025-02,71160942,282,57,0
Andhra Pradesh,Prakasam,2025-03,61740443,187,47,0
Andhra Pradesh,Prakasam,2025-04,30870817,95,22,3
Andhra Pradesh,Prakasam,2025-05,62788975,214,28,2
Andhra Pradesh,Prakasam,2025-06,57555891,185,40,1
Andhra Pradesh,Prakasam,2025-07,24069218,58,12,0
Andhra Pradesh,Prakasam,2025-08,60172474,198,47,1
Andhra Pradesh,Prakasam,2025-09,55987123,170,37,0
Andhra Pradesh,Prakasam,2025-10,53894200,193,39,0
Andhra Pradesh,Prakasam,2025-11,61219206,179,30,5
Andhra Pradesh,Prakasam,2025-12,55463962,182,45,0
Andhra Pradesh,Prakasam,NaT,1278798664,4220,618,10
Andhra Pradesh,Rangareddi,2025-01,14530722,45,8,0
Andhra Pradesh,Rangareddi,2025-02,23044214,77,18,0
Andhra Pradesh,Rangareddi,2025-03,16016894,41,16,0
Andhra Pradesh,Rangareddi,2025-04,9519360,33,8,0
Andhra Pradesh,Rangareddi,2025-05,14019290,38,14,0
Andhra Pradesh,Rangareddi,2025-06,11041000,20,9,0
Andhra Pradesh,Rangareddi,2025-07,8004944,16,8,0
Andhra Pradesh,Rangareddi,2025-08,16037523,41,15,0
Andhra Pradesh,Rangareddi,2025-09,18544696,48,10,0
Andhra Pradesh,Rangareddi,2025-10,17549687,47,11,0
Andhra Pradesh,Rangareddi,2025-11,18528417,45,10,0
Andhra Pradesh,Rangareddi,2025-12,18030288,41,18,0
Andhra Pradesh,Rangareddi,NaT,378116258,987,260,0
Andhra Pradesh,Spsr Nellore,2025-01,7340216,1124,669,274
Andhra Pradesh,Spsr Nellore,NaT,1048313,43,44,29
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-01,14674943,20,25,6
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-02,16249480,26,21,7
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-03,15722247,16,14,22
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-04,5765696,12,18,5
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-05,19918308,20,33,8
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-06,15724710,18,33,20
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-07,13104108,11,17,21
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-08,12050113,21,11,3
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-09,11529143,23,10,6
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-10,18342904,20,7,17
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-11,14150154,16,16,7
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025-12,15724248,25,14,3
Andhra Pradesh,Sri Potti Sriramulu Nellore,NaT,341207080,461,403,178
Andhra Pradesh,Sri Sathya Sai,2025-01,5669731,14,2,0
Andhra Pradesh,Sri Sathya Sai,2025-02,11338329,25,2,1
Andhra Pradesh,Sri Sathya Sai,2025-03,9792771,21,1,0
Andhra Pradesh,Sri Sathya Sai,2025-04,4123928,12,0,0
Andhra Pradesh,Sri Sathya Sai,2025-05,9277689,23,1,0
Andhra Pradesh,Sri Sathya Sai,2025-06,12884872,27,0,0
Andhra Pradesh,Sri Sathya Sai,2025-07,4122991,9,0,0
Andhra Pradesh,Sri Sathya Sai,2025-08,7213629,19,0,0
Andhra Pradesh,Sri Sathya Sai,2025-09,8761087,22,0,0
Andhra Pradesh,Sri Sathya Sai,2025-10,11337795,24,0,0
Andhra Pradesh,Sri Sathya Sai,2025-11,11338376,22,2,0
Andhra Pradesh,Sri Sathya Sai,2025-12,7731395,17,3,2
Andhra Pradesh,Sri Sathya Sai,NaT,265944225,644,29,16
Andhra Pradesh,Srikakulam,2025-01,37795785,106,6,0
Andhra Pradesh,Srikakulam,2025-02,44716927,178,3,0
Andhra Pradesh,Srikakulam,2025-03,33009096,105,4,0
Andhra Pradesh,Srikakulam,2025-04,20230454,51,0,1
Andhra Pradesh,Srikakulam,2025-05,54303474,193,4,0
Andhra Pradesh,Srikakulam,2025-06,39925747,129,3,0
Andhra Pradesh,Srikakulam,2025-07,22355823,61,2,0
Andhra Pradesh,Srikakulam,2025-08,39399650,119,3,0
Andhra Pradesh,Srikakulam,2025-09,41520907,130,4,2
Andhra Pradesh,Srikakulam,2025-10,33007308,115,4,0
Andhra Pradesh,Srikakulam,2025-11,38860481,117,6,1
Andhra Pradesh,Srikakulam,2025-12,27678708,79,4,0
Andhra Pradesh,Srikakulam,NaT,832601267,2774,92,4
Andhra Pradesh,Tirupati,2025-01,9892992,18,15,0
Andhra Pradesh,Tirupati,2025-02,16096737,34,11,2
Andhra Pradesh,Tirupati,2025-03,12480448,20,6,4
Andhra Pradesh,Tirupati,2025-04,4160678,9,1,0
Andhra Pradesh,Tirupati,2025-05,13536861,28,15,3
Andhra Pradesh,Tirupati,2025-06,15082577,20,32,2
Andhra Pradesh,Tirupati,2025-07,11977254,8,9,22
Andhra Pradesh,Tirupati,2025-08,12475404,15,26,5
Andhra Pradesh,Tirupati,2025-09,6761310,10,25,5
Andhra Pradesh,Tirupati,2025-10,9355816,13,17,21
Andhra Pradesh,Tirupati,2025-11,11432059,20,7,1
Andhra Pradesh,Tirupati,2025-12,11418975,24,10,0
Andhra Pradesh,Tirupati,NaT,360333136,583,515,163
Andhra Pradesh,Visakhapatanam,2025-01,531029,186,28,12
Andhra Pradesh,Visakhapatnam,2025-01,38210360,137,10,2
Andhra Pradesh,Visakhapatnam,2025-02,66879617,302,26,0
Andhra Pradesh,Visakhapatnam,2025-03,48836362,166,5,0
Andhra Pradesh,Visakhapatnam,2025-04,26535859,87,6,0
Andhra Pradesh,Visakhapatnam,2025-05,65291903,296,18,0
Andhra Pradesh,Visakhapatnam,2025-06,56794191,194,18,3
Andhra Pradesh,Visakhapatnam,2025-07,33961230,106,5,0
Andhra Pradesh,Visakhapatnam,2025-08,56800597,198,13,0
Andhra Pradesh,Visakhapatnam,2025-09,52548227,187,6,0
Andhra Pradesh,Visakhapatnam,2025-10,52537750,214,18,1
Andhra Pradesh,Visakhapatnam,2025-11,51482754,174,15,1
Andhra Pradesh,Visakhapatnam,2025-12,55201109,156,22,1
Andhra Pradesh,Visakhapatnam,NaT,1336579732,5471,298,22
Andhra Pradesh,Vizianagaram,2025-01,24608729,75,5,0
Andhra Pradesh,Vizianagaram,2025-02,41207363,148,5,0
Andhra Pradesh,Vizianagaram,2025-03,26226170,81,5,1
Andhra Pradesh,Vizianagaram,2025-04,19263343,53,3,0
Andhra Pradesh,Vizianagaram,2025-05,35320247,112,4,0
Andhra Pradesh,Vizianagaram,2025-06,36903915,112,3,0
Andhra Pradesh,Vizianagaram,2025-07,13379652,35,1,0
Andhra Pradesh,Vizianagaram,2025-08,38515308,129,4,0
Andhra Pradesh,Vizianagaram,2025-09,34792301,107,5,0
Andhra Pradesh,Vizianagaram,2025-10,38532412,109,6,0
Andhra Pradesh,Vizianagaram,2025-11,34782213,89,9,0
Andhra Pradesh,Vizianagaram,2025-12,31046643,91,1,0
Andhra Pradesh,Vizianagaram,NaT,763620307,2554,107,2
Andhra Pradesh,Warangal,2025-01,14679367,30,7,0
Andhra Pradesh,Warangal,2025-02,19742062,44,11,0
Andhra Pradesh,Warangal,2025-03,13159962,32,6,0
Andhra Pradesh,Warangal,2025-04,11642837,27,5,0
Andhra Pradesh,Warangal,2025-05,10630727,18,11,0
Andhra Pradesh,Warangal,2025-06,10629413,22,5,0
Andhra Pradesh,Warangal,2025-07,5568016,12,3,0
Andhra Pradesh,Warangal,2025-08,10122891,24,1,0
Andhra Pradesh,Warangal,2025-09,15184821,35,6,0
Andhra Pradesh,Warangal,2025-10,12149047,32,7,0
Andhra Pradesh,Warangal,2025-11,12148321,28,5,0
Andhra Pradesh,Warangal,2025-12,13667357,23,13,0
Andhra Pradesh,Warangal,NaT,254103958,531,121,0
Andhra Pradesh,West Godavari,2025-01,44850327,133,9,1
Andhra Pradesh,West Godavari,2025-02,65661539,226,18,0
Andhra Pradesh,West Godavari,2025-03,51263503,141,9,1
Andhra Pradesh,West Godavari,2025-04,29892016,77,10,0
Andhra Pradesh,West Godavari,2025-05,51249616,155,4,0
Andhra Pradesh,West Godavari,2025-06,53894847,148,11,0
Andhra Pradesh,West Godavari,2025-07,25645609,67,4,0
Andhra Pradesh,West Godavari,2025-08,51783561,152,14,0
Andhra Pradesh,West Godavari,2025-09,60345839,194,7,2
Andhra Pradesh,West Godavari,2025-10,52838081,147,2,0
Andhra Pradesh,West Godavari,2025-11,47521615,133,5,0
Andhra Pradesh,West Godavari,2025-12,52851557,150,5,0
Andhra Pradesh,West Godavari,NaT,1255081035,3845,245,20
Andhra Pradesh,Y. S. R,2025-01,6194905,14,5,1
Andhra Pradesh,Y. S. R,2025-02,12905899,22,3,3
Andhra Pradesh,Y. S. R,2025-03,8259907,21,0,0
Andhra Pradesh,Y. S. R,2025-04,3098093,9,0,0
Andhra Pradesh,Y. S. R,2025-05,10324477,31,2,1
Andhra Pradesh,Y. S. R,2025-06,11356396,35,0,0
Andhra Pradesh,Y. S. R,2025-07,4645972,11,0,0
Andhra Pradesh,Y. S. R,2025-08,9808959,19,3,0
Andhra Pradesh,Y. S. R,2025-09,7743757,22,2,1
Andhra Pradesh,Y. S. R,2025-10,8260576,20,0,4
Andhra Pradesh,Y. S. R,2025-11,7744310,11,6,2
Andhra Pradesh,Y. S. R,2025-12,10325258,21,3,0
Andhra Pradesh,Y. S. R,NaT,202877404,502,28,21
Arunachal Pradesh,Anjaw,2025-01,792104,2,0,0
Arunachal Pradesh,Anjaw,2025-03,792104,2,2,0
Arunachal Pradesh,Anjaw,2025-05,792104,3,0,0
Arunachal Pradesh,Anjaw,2025-06,1584208,2,0,0
Arunachal Pradesh,Anjaw,2025-08,792104,3,0,0
Arunachal Pradesh,Anjaw,2025-11,792104,2,0,0
Arunachal Pradesh,Anjaw,2025-12,792104,0,1,0
Arunachal Pradesh,Anjaw,NaT,9505248,9,8,3
Arunachal Pradesh,Changlang,2025-01,4752661,27,6,0
Arunachal Pradesh,Changlang,2025-02,5544698,35,8,0
Arunachal Pradesh,Changlang,2025-03,4752692,30,12,0
Arunachal Pradesh,Changlang,2025-04,3960589,30,13,0
Arunachal Pradesh,Changlang,2025-05,7128991,27,5,0
Arunachal Pradesh,Changlang,2025-06,7128926,26,17,0
Arunachal Pradesh,Changlang,2025-07,5544832,25,7,1
Arunachal Pradesh,Changlang,2025-08,4752560,29,16,0
Arunachal Pradesh,Changlang,2025-09,4752691,30,19,0
Arunachal Pradesh,Changlang,2025-10,3168335,7,3,1
Arunachal Pradesh,Changlang,2025-11,3960503,11,15,0
Arunachal Pradesh,Changlang,2025-12,3960570,9,5,1
Arunachal Pradesh,Changlang,NaT,86339662,200,178,10
Arunachal Pradesh,Dibang Valley,2025-08,1584202,2,1,0
Arunachal Pradesh,Dibang Valley,NaT,5544716,5,2,0
Arunachal Pradesh,East Kameng,2025-01,1580204,3,1,0
Arunachal Pradesh,East Kameng,2025-02,790102,2,2,0
Arunachal Pradesh,East Kameng,2025-03,1580204,2,1,0
Arunachal Pradesh,East Kameng,2025-04,1580205,10,4,0
Arunachal Pradesh,East Kameng,2025-05,1580204,3,4,0
Arunachal Pradesh,East Kameng,2025-06,1580204,3,4,1
Arunachal Pradesh,East Kameng,2025-07,1580204,3,1,0
Arunachal Pradesh,East Kameng,2025-08,2370307,3,2,0
Arunachal Pradesh,East Kameng,2025-09,1580204,5,3,0
Arunachal Pradesh,East Kameng,2025-10,790102,0,1,0
Arunachal Pradesh,East Kameng,2025-11,790102,1,1,0
Arunachal Pradesh,East Kameng,2025-12,1580204,1,3,0
Arunachal Pradesh,East Kameng,NaT,35554598,52,52,13
Arunachal Pradesh,East Siang,2025-01,791102,1,0,0
Arunachal Pradesh,East Siang,2025-02,1582204,7,3,0
Arunachal Pradesh,East Siang,2025-03,1582204,2,1,0
Arunachal Pradesh,East Siang,2025-04,791102,1,2,0
Arunachal Pradesh,East Siang,2025-05,3164412,3,5,0
Arunachal Pradesh,East Siang,2025-06,1582208,2,3,0
Arunachal Pradesh,East Siang,2025-07,791102,1,1,0
Arunachal Pradesh,East Siang,2025-08,1582204,3,4,0
Arunachal Pradesh,East Siang,2025-09,3164412,6,2,0
Arunachal Pradesh,East Siang,2025-10,791102,3,0,0
Arunachal Pradesh,East Siang,2025-11,2373308,2,3,0
Arunachal Pradesh,East Siang,2025-12,2373310,1,2,0
Arunachal Pradesh,East Siang,NaT,40346226,48,60,2
Arunachal Pradesh,Kamle,2025-01,791130,0,1,0
Arunachal Pradesh,Kamle,2025-02,791130,0,4,0
Arunachal Pradesh,Kamle,2025-03,791130,0,1,0
Arunachal Pradesh,Kamle,2025-04,791130,2,5,0
Arunachal Pradesh,Kamle,2025-05,1582260,0,2,0
Arunachal Pradesh,Kamle,2025-08,1582260,0,2,0
Arunachal Pradesh,Kamle,NaT,7120170,1,10,2
Arunachal Pradesh,Kra Daadi,2025-01,791118,1,4,0
Arunachal Pradesh,Kra Daadi,2025-02,1582236,1,2,0
Arunachal Pradesh,Kra Daadi,2025-03,791118,1,0,0
Arunachal Pradesh,Kra Daadi,2025-04,791118,2,1,0
Arunachal Pradesh,Kra Daadi,2025-06,791118,0,2,0
Arunachal Pradesh,Kra Daadi,2025-08,1582236,1,2,0
Arunachal Pradesh,Kra Daadi,2025-10,791118,0,3,0
Arunachal Pradesh,Kra Daadi,NaT,22942422,12,45,4
Arunachal Pradesh,Kurung Kumey,2025-01,1582236,5,2,0
Arunachal Pradesh,Kurung Kumey,2025-02,1582236,2,1,0
Arunachal Pradesh,Kurung Kumey,2025-03,791118,0,1,0
Arunachal Pradesh,Kurung Kumey,2025-04,791118,0,1,0
Arunachal Pradesh,Kurung Kumey,2025-05,791118,1,0,0
Arunachal Pradesh,Kurung Kumey,2025-06,1582236,0,4,0
Arunachal Pradesh,Kurung Kumey,2025-07,791118,0,2,0
Arunachal Pradesh,Kurung Kumey,2025-08,791118,1,1,0
Arunachal Pradesh,Kurung Kumey,2025-11,791118,1,0,0
Arunachal Pradesh,Kurung Kumey,2025-12,1582236,0,3,0
Arunachal Pradesh,Kurung Kumey,NaT,15822360,9,29,12
Arunachal Pradesh,Leparada,2025-09,791101,0,1,0
Arunachal Pradesh,Leparada,NaT,1582202,0,1,1
Arunachal Pradesh,Lohit,2025-01,2376324,2,1,0
Arunachal Pradesh,Lohit,2025-02,2376206,4,4,0
Arunachal Pradesh,Lohit,2025-03,1584103,0,2,0
Arunachal Pradesh,Lohit,2025-04,792001,1,0,0
Arunachal Pradesh,Lohit,2025-05,792001,2,0,0
Arunachal Pradesh,Lohit,2025-07,792001,0,1,0
Arunachal Pradesh,Lohit,2025-08,3960309,8,7,0
Arunachal Pradesh,Lohit,2025-09,1584103,1,2,0
Arunachal Pradesh,Lohit,2025-10,792001,1,1,0
Arunachal Pradesh,Lohit,2025-11,2376205,1,2,0
Arunachal Pradesh,Lohit,2025-12,3168207,3,3,0
Arunachal Pradesh,Lohit,NaT,45147113,79,40,1
Arunachal Pradesh,Longding,2025-01,2376393,52,347,33
Arunachal Pradesh,Longding,2025-02,1584262,6,10,0
Arunachal Pradesh,Longding,2025-03,1584262,4,13,0
Arunachal Pradesh,Longding,2025-04,792131,0,10,0
Arunachal Pradesh,Longding,2025-05,2376393,0,5,0
Arunachal Pradesh,Longding,2025-06,2376393,5,19,2
Arunachal Pradesh,Longding,2025-07,1584262,0,33,0
Arunachal Pradesh,Longding,2025-08,1584262,1,26,0
Arunachal Pradesh,Longding,2025-09,3163022,7,15,0
Arunachal Pradesh,Longding,2025-10,2376392,1,22,0
Arunachal Pradesh,Longding,2025-11,1584262,3,14,0
Arunachal Pradesh,Longding,2025-12,2376392,2,18,2
Arunachal Pradesh,Longding,NaT,38016783,60,187,0
Arunachal Pradesh,Lower Dibang Valley,2025-01,792110,0,1,0
Arunachal Pradesh,Lower Dibang Valley,2025-03,792110,1,2,0
Arunachal Pradesh,Lower Dibang Valley,2025-04,792110,0,1,0
Arunachal Pradesh,Lower Dibang Valley,2025-06,792110,0,1,0
Arunachal Pradesh,Lower Dibang Valley,2025-07,792110,0,1,0
Arunachal Pradesh,Lower Dibang Valley,2025-08,1584220,3,4,0
Arunachal Pradesh,Lower Dibang Valley,2025-09,792110,2,1,0
Arunachal Pradesh,Lower Dibang Valley,2025-10,1584220,2,4,0
Arunachal Pradesh,Lower Dibang Valley,2025-11,1584220,2,1,0
Arunachal Pradesh,Lower Dibang Valley,2025-12,1584220,2,3,0
Arunachal Pradesh,Lower Dibang Valley,NaT,31684400,46,30,2
Arunachal Pradesh,Lower Siang,2025-01,791125,1,0,0
Arunachal Pradesh,Lower Siang,2025-03,1582250,0,2,0
Arunachal Pradesh,Lower Siang,2025-04,791125,0,3,0
Arunachal Pradesh,Lower Siang,2025-05,791125,2,0,0
Arunachal Pradesh,Lower Siang,2025-06,1582250,2,1,0
Arunachal Pradesh,Lower Siang,2025-08,1582227,1,1,0
Arunachal Pradesh,Lower Siang,2025-09,791125,1,1,0
Arunachal Pradesh,Lower Siang,2025-10,1582250,1,1,0
Arunachal Pradesh,Lower Siang,NaT,9493382,2,9,3
Arunachal Pradesh,Lower Subansiri,2025-01,1582240,1,5,0
Arunachal Pradesh,Lower Subansiri,2025-02,1582240,3,1,0
Arunachal Pradesh,Lower Subansiri,2025-03,2373359,6,1,0
Arunachal Pradesh,Lower Subansiri,2025-04,791120,2,2,0
Arunachal Pradesh,Lower Subansiri,2025-05,1582240,1,2,0
Arunachal Pradesh,Lower Subansiri,2025-06,791119,1,0,0
Arunachal Pradesh,Lower Subansiri,2025-07,1582239,1,4,0
Arunachal Pradesh,Lower Subansiri,2025-08,1582240,3,0,0
Arunachal Pradesh,Lower Subansiri,2025-09,1582240,3,1,0
Arunachal Pradesh,Lower Subansiri,2025-10,791120,0,2,0
Arunachal Pradesh,Lower Subansiri,2025-11,2373359,2,3,0
Arunachal Pradesh,Lower Subansiri,2025-12,1582240,1,1,0
Arunachal Pradesh,Lower Subansiri,NaT,27689193,26,33,0
Arunachal Pradesh,Namsai,2025-01,1584205,1,1,0
Arunachal Pradesh,Namsai,2025-02,1584208,5,0,0
Arunachal Pradesh,Namsai,2025-03,2376311,4,4,0
Arunachal Pradesh,Namsai,2025-04,792103,0,1,0
Arunachal Pradesh,Namsai,2025-05,1584206,3,1,0
Arunachal Pradesh,Namsai,2025-06,2376310,2,1,0
Arunachal Pradesh,Namsai,2025-07,792103,1,1,0
Arunachal Pradesh,Namsai,2025-08,1584208,3,7,0
Arunachal Pradesh,Namsai,2025-09,2376310,3,3,0
Arunachal Pradesh,Namsai,2025-10,1584207,0,2,0
Arunachal Pradesh,Namsai,2025-11,792105,1,0,0
Arunachal Pradesh,Namsai,2025-12,1584210,4,1,0
Arunachal Pradesh,Namsai,NaT,49902533,68,32,1
Arunachal Pradesh,Pakke Kessang,NaT,3160412,2,1,1
Arunachal Pradesh,Papum Pare,2025-01,5537782,8,4,0
Arunachal Pradesh,Papum Pare,2025-02,6328912,23,8,0
Arunachal Pradesh,Papum Pare,2025-03,5537802,3,7,0
Arunachal Pradesh,Papum Pare,2025-04,1582223,2,2,0
Arunachal Pradesh,Papum Pare,2025-05,6328915,2,14,0
Arunachal Pradesh,Papum Pare,2025-06,4746676,2,9,0
Arunachal Pradesh,Papum Pare,2025-07,2373354,1,2,0
Arunachal Pradesh,Papum Pare,2025-08,6328904,7,6,0
Arunachal Pradesh,Papum Pare,2025-09,4746676,4,6,0
Arunachal Pradesh,Papum Pare,2025-10,5537788,9,6,0
Arunachal Pradesh,Papum Pare,2025-11,7120034,8,5,0
Arunachal Pradesh,Papum Pare,2025-12,6328913,7,9,0
Arunachal Pradesh,Papum Pare,NaT,126578103,125,163,5
Arunachal Pradesh,Shi-Yomi,2025-03,791003,3,0,0
Arunachal Pradesh,Shi-Yomi,2025-06,1582006,0,8,0
Arunachal Pradesh,Shi-Yomi,2025-08,1582006,1,2,0
Arunachal Pradesh,Shi-Yomi,2025-10,791003,1,0,0
Arunachal Pradesh,Shi-Yomi,2025-11,791003,1,0,0
Arunachal Pradesh,Shi-Yomi,NaT,9492036,2,12,5
Arunachal Pradesh,Siang,2025-01,791102,0,1,0
Arunachal Pradesh,Siang,2025-02,791001,1,0,0
Arunachal Pradesh,Siang,2025-03,2373104,2,2,0
Arunachal Pradesh,Siang,2025-04,1582103,1,1,0
Arunachal Pradesh,Siang,2025-07,791001,0,1,0
Arunachal Pradesh,Siang,2025-08,791102,2,2,0
Arunachal Pradesh,Siang,2025-10,791001,0,1,0
Arunachal Pradesh,Siang,2025-11,1582103,3,2,0
Arunachal Pradesh,Siang,2025-12,791001,1,2,0
Arunachal Pradesh,Siang,NaT,25312941,29,48,4
Arunachal Pradesh,Tawang,2025-01,2370315,3,1,0
Arunachal Pradesh,Tawang,2025-02,1580209,3,0,0
Arunachal Pradesh,Tawang,2025-03,2370315,3,1,0
Arunachal Pradesh,Tawang,2025-05,4740631,7,3,0
Arunachal Pradesh,Tawang,2025-06,790105,1,0,0
Arunachal Pradesh,Tawang,2025-08,1580209,2,0,0
Arunachal Pradesh,Tawang,2025-09,1580210,3,0,0
Arunachal Pradesh,Tawang,2025-10,790105,1,1,0
Arunachal Pradesh,Tawang,2025-11,3950526,7,3,0
Arunachal Pradesh,Tawang,2025-12,790106,0,1,0
Arunachal Pradesh,Tawang,NaT,46616201,74,33,7
Arunachal Pradesh,Tirap,2025-01,792129,0,1,0
Arunachal Pradesh,Tirap,2025-02,792130,0,1,0
Arunachal Pradesh,Tirap,2025-03,792130,3,0,0
Arunachal Pradesh,Tirap,2025-04,792130,1,0,0
Arunachal Pradesh,Tirap,2025-05,1578759,2,0,0
Arunachal Pradesh,Tirap,2025-06,1584259,3,2,0
Arunachal Pradesh,Tirap,2025-07,1584259,4,1,0
Arunachal Pradesh,Tirap,2025-08,792130,0,2,0
Arunachal Pradesh,Tirap,2025-09,1584260,3,4,0
Arunachal Pradesh,Tirap,2025-10,792130,1,2,0
Arunachal Pradesh,Tirap,2025-11,1578760,2,0,0
Arunachal Pradesh,Tirap,2025-12,2370890,1,2,0
Arunachal Pradesh,Tirap,NaT,34776708,39,24,1
Arunachal Pradesh,Upper Siang,2025-01,791002,0,1,0
Arunachal Pradesh,Upper Siang,2025-02,1582004,2,2,0
Arunachal Pradesh,Upper Siang,2025-03,1583063,0,2,0
Arunachal Pradesh,Upper Siang,2025-06,791002,0,1,0
Arunachal Pradesh,Upper Siang,2025-08,791002,1,0,0
Arunachal Pradesh,Upper Siang,2025-09,792061,1,0,0
Arunachal Pradesh,Upper Siang,2025-10,2374065,5,1,0
Arunachal Pradesh,Upper Siang,2025-12,791002,0,1,0
Arunachal Pradesh,Upper Siang,NaT,17407339,12,13,1
Arunachal Pradesh,Upper Subansiri,2025-01,791122,6,2,0
Arunachal Pradesh,Upper Subansiri,2025-02,791122,1,1,0
Arunachal Pradesh,Upper Subansiri,2025-03,1582244,0,2,2
Arunachal Pradesh,Upper Subansiri,2025-05,1582244,2,1,0
Arunachal Pradesh,Upper Subansiri,2025-07,1582244,1,2,0
Arunachal Pradesh,Upper Subansiri,2025-08,1582244,3,1,0
Arunachal Pradesh,Upper Subansiri,2025-09,791122,2,1,0
Arunachal Pradesh,Upper Subansiri,2025-10,1582244,5,1,0
Arunachal Pradesh,Upper Subansiri,2025-11,1582244,4,5,0
Arunachal Pradesh,Upper Subansiri,2025-12,1582244,1,3,0
Arunachal Pradesh,Upper Subansiri,NaT,28480392,51,36,10
Arunachal Pradesh,West Kameng,2025-01,3160319,47,33,10
Arunachal Pradesh,West Kameng,2025-02,3160107,5,3,0
Arunachal Pradesh,West Kameng,2025-03,4740323,5,3,0
Arunachal Pradesh,West Kameng,2025-04,1580102,2,4,0
Arunachal Pradesh,West Kameng,2025-05,3950107,6,2,0
Arunachal Pradesh,West Kameng,2025-06,1580117,3,0,0
Arunachal Pradesh,West Kameng,2025-07,4740309,5,4,0
Arunachal Pradesh,West Kameng,2025-08,2370104,3,1,0
Arunachal Pradesh,West Kameng,2025-09,1580115,2,4,0
