state,district,year_month,pincode,bio_age_5_17,bio_age_17_,month,pincode_lag_1,pincode_lag_2,pincode_lag_12,bio_age_5_17_lag_1,bio_age_5_17_lag_2,bio_age_5_17_lag_12,bio_age_17__lag_1,bio_age_17__lag_2,bio_age_17__lag_12,pincode_roll_3,pincode_roll_6,bio_age_5_17_roll_3,bio_age_5_17_roll_6,bio_age_17__roll_3,bio_age_17__roll_6,pincode_growth,bio_age_5_17_growth,bio_age_17__growth
Andhra Pradesh,Anantapur,2025-05-01,91241674,397,924,5.0,135572885.0,122689869.0,,766.0,446.0,,1483.0,979.0,,116501476.0,,536.3333333333334,,1128.6666666666667,,-0.32699172109526176,-0.48172323759791125,-0.37693863789615645
Andhra Pradesh,Anantapur,2025-06-01,140213953,545,1163,6.0,91241674.0,135572885.0,,397.0,766.0,,924.0,1483.0,,122342837.33333333,161520633.0,569.3333333333334,4063.0,1190.0,6397.833333333333,0.5367314830282488,0.37279596977329965,0.2586580086580086
Andhra Pradesh,Anantapur,2025-07-01,69593091,295,412,7.0,140213953.0,91241674.0,,545.0,397.0,,1163.0,924.0,,100349572.66666667,116586964.83333333,412.3333333333333,486.1666666666667,833.0,1012.3333333333334,-0.5036650097155453,-0.45871559633027525,-0.6457437661220979
Andhra Pradesh,Anantapur,2025-08-01,140729090,511,920,8.0,69593091.0,140213953.0,,295.0,545.0,,412.0,1163.0,,116845378.0,116673427.0,450.3333333333333,493.3333333333333,831.6666666666666,980.1666666666666,1.0221704191871575,0.7322033898305085,1.233009708737864
Andhra Pradesh,Anantapur,2025-09-01,102584105,284,868,9.0,140729090.0,69593091.0,,511.0,295.0,,920.0,412.0,,104302095.33333333,113322466.33333333,363.3333333333333,466.3333333333333,733.3333333333334,961.6666666666666,-0.27105259474071774,-0.4442270058708415,-0.05652173913043479
Andhra Pradesh,Anantapur,2025-10-01,121143374,489,786,10.0,102584105.0,140729090.0,,284.0,511.0,,868.0,920.0,,121485523.0,110917547.83333333,428.0,420.1666666666667,858.0,845.5,0.1809175895232502,0.721830985915493,-0.09447004608294929
Andhra Pradesh,Anantapur,2025-11-01,121656202,387,890,11.0,121143374.0,102584105.0,,489.0,284.0,,786.0,868.0,,115127893.66666667,115986635.83333333,386.6666666666667,418.5,848.0,839.8333333333334,0.0042332319388760364,-0.20858895705521474,0.1323155216284988
Andhra Pradesh,Anantapur,2025-12-01,130421706,410,1170,12.0,121656202.0,121143374.0,,387.0,489.0,,890.0,786.0,,124407094.0,114354594.66666667,428.6666666666667,396.0,948.6666666666666,841.0,0.0720514355692281,0.05943152454780365,0.3146067415730338
Andhra Pradesh,Anantapur,,1827949357,9080,14298,,130421706.0,121656202.0,339195100.0,410.0,387.0,21756.0,1170.0,890.0,32725.0,693342421.6666666,407413972.3333333,3292.3333333333335,1860.1666666666667,5452.666666666667,3155.3333333333335,13.015683532003484,21.146341463414632,11.22051282051282
Andhra Pradesh,Ananthapur,2025-01-01,284049284,50370,11369,1.0,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Ananthapur,2025-02-01,122693784,478,385,2.0,284049284.0,,,50370.0,,,11369.0,,,,,,,,,-0.56805459154053,-0.9905102243398849,-0.966135983815639
Andhra Pradesh,Ananthapur,2025-03-01,111346840,483,345,3.0,122693784.0,284049284.0,,478.0,50370.0,,385.0,11369.0,,172696636.0,,17110.333333333332,,4033.0,,-0.09248181635672759,0.010460251046025215,-0.10389610389610393
Andhra Pradesh,Ananthapur,2025-04-01,117530577,675,474,4.0,111346840.0,122693784.0,,483.0,478.0,,345.0,385.0,,117190400.33333333,,545.3333333333334,,401.3333333333333,,0.05553581044599021,0.39751552795031064,0.37391304347826093
Andhra Pradesh,Ananthapur,2025-05-01,78869623,344,321,5.0,117530577.0,111346840.0,,675.0,483.0,,474.0,345.0,,102582346.66666667,,500.6666666666667,,380.0,,-0.3289437947709557,-0.49037037037037035,-0.32278481012658233
Andhra Pradesh,Ananthapur,2025-06-01,119081078,523,395,6.0,78869623.0,117530577.0,,344.0,675.0,,321.0,474.0,,105160426.0,138928531.0,514.0,8812.166666666666,396.6666666666667,2214.8333333333335,0.5098471815948709,0.5203488372093024,0.23052959501557635
Andhra Pradesh,Ananthapur,2025-07-01,58250112,234,156,7.0,119081078.0,78869623.0,,523.0,344.0,,395.0,321.0,,85400271.0,101295335.66666667,367.0,456.1666666666667,290.6666666666667,346.0,-0.5108365411337643,-0.5525812619502868,-0.6050632911392405
Andhra Pradesh,Ananthapur,2025-08-01,106710751,385,303,8.0,58250112.0,119081078.0,,234.0,523.0,,156.0,395.0,,94680647.0,98631496.83333333,380.6666666666667,440.6666666666667,284.6666666666667,332.3333333333333,0.8319407008178801,0.6452991452991452,0.9423076923076923
Andhra Pradesh,Ananthapur,2025-09-01,85572659,345,315,9.0,106710751.0,58250112.0,,385.0,234.0,,303.0,156.0,,83511174.0,94335800.0,321.3333333333333,417.6666666666667,258.0,327.3333333333333,-0.19808774469219137,-0.10389610389610393,0.03960396039603964
Andhra Pradesh,Ananthapur,2025-10-01,104127700,411,277,10.0,85572659.0,106710751.0,,345.0,385.0,,315.0,303.0,,98803703.33333333,92101987.16666667,380.3333333333333,373.6666666666667,298.3333333333333,294.5,0.2168337552769044,0.19130434782608696,-0.12063492063492065
Andhra Pradesh,Ananthapur,2025-11-01,109801470,440,351,11.0,104127700.0,85572659.0,,411.0,345.0,,277.0,315.0,,99833943.0,97257295.0,398.6666666666667,389.6666666666667,314.3333333333333,299.5,0.054488575086168334,0.07055961070559613,0.26714801444043323
Andhra Pradesh,Ananthapur,2025-12-01,115471863,352,400,12.0,109801470.0,104127700.0,,440.0,411.0,,351.0,277.0,,109800344.33333333,96655759.16666667,401.0,361.1666666666667,342.6666666666667,300.3333333333333,0.05164223211219299,-0.19999999999999996,0.13960113960113962
Andhra Pradesh,Ananthapur,,1531540651,9042,4959,,115471863.0,109801470.0,284049284.0,352.0,440.0,50370.0,400.0,351.0,11369.0,585604661.3333334,342204182.3333333,3278.0,1829.1666666666667,1903.3333333333333,1100.8333333333333,12.26332329980681,24.6875,11.3975
Andhra Pradesh,Ananthapuramu,2025-01-01,297455247,71315,12098,1.0,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Ananthapuramu,2025-02-01,121657577,749,305,2.0,297455247.0,,,71315.0,,,12098.0,,,,,,,,,-0.5910054429128964,-0.9894973007081259,-0.9747892213589023
Andhra Pradesh,Ananthapuramu,2025-03-01,106193027,589,259,3.0,121657577.0,297455247.0,,749.0,71315.0,,305.0,12098.0,,175101950.33333334,,24217.666666666668,,4220.666666666667,,-0.1271153871492936,-0.2136181575433912,-0.15081967213114755
Andhra Pradesh,Ananthapuramu,2025-04-01,124748251,892,435,4.0,106193027.0,121657577.0,,589.0,749.0,,259.0,305.0,,117532951.66666667,,743.3333333333334,,333.0,,0.17473109604456427,0.5144312393887946,0.6795366795366795
Andhra Pradesh,Ananthapuramu,2025-05-01,87117888,430,220,5.0,124748251.0,106193027.0,,892.0,589.0,,435.0,259.0,,106019722.0,,637.0,,304.6666666666667,,-0.3016504255438419,-0.5179372197309418,-0.49425287356321834
Andhra Pradesh,Ananthapuramu,2025-06-01,120624903,733,314,6.0,87117888.0,124748251.0,,430.0,892.0,,220.0,435.0,,110830347.33333333,142966148.83333334,685.0,12451.333333333334,323.0,2271.8333333333335,0.3846169342397281,0.7046511627906977,0.42727272727272725
Andhra Pradesh,Ananthapuramu,2025-07-01,57219293,282,116,7.0,120624903.0,87117888.0,,733.0,430.0,,314.0,220.0,,88320694.66666667,102926823.16666667,481.6666666666667,612.5,216.66666666666666,274.8333333333333,-0.5256427853873591,-0.6152796725784447,-0.6305732484076434
Andhra Pradesh,Ananthapuramu,2025-08-01,111350674,531,266,8.0,57219293.0,120624903.0,,282.0,733.0,,116.0,314.0,,96398290.0,101209006.0,515.3333333333334,576.1666666666666,232.0,268.3333333333333,0.9460337267711434,0.8829787234042554,1.293103448275862
Andhra Pradesh,Ananthapuramu,2025-09-01,88149835,420,275,9.0,111350674.0,57219293.0,,531.0,282.0,,266.0,116.0,,85573267.33333333,98201807.33333333,411.0,548.0,219.0,271.0,-0.20835831671750815,-0.20903954802259883,0.03383458646616533
Andhra Pradesh,Ananthapuramu,2025-10-01,104645244,599,236,10.0,88149835.0,111350674.0,,420.0,531.0,,275.0,266.0,,101381917.66666667,94851306.16666667,516.6666666666666,499.1666666666667,259.0,237.83333333333334,0.1871292101681188,0.42619047619047623,-0.14181818181818184
Andhra Pradesh,Ananthapuramu,2025-11-01,110315978,479,286,11.0,104645244.0,88149835.0,,599.0,420.0,,236.0,275.0,,101037019.0,98717654.5,499.3333333333333,507.3333333333333,265.6666666666667,248.83333333333334,0.05419007862411784,-0.20033388981636058,0.21186440677966112
Andhra Pradesh,Ananthapuramu,2025-12-01,109801233,591,326,12.0,110315978.0,104645244.0,,479.0,599.0,,286.0,236.0,,108254151.66666667,96913709.5,556.3333333333334,483.6666666666667,282.6666666666667,250.83333333333334,-0.004666096510516415,0.2338204592901878,0.1398601398601398
Andhra Pradesh,Ananthapuramu,,1603181347,12923,3933,,109801233.0,110315978.0,297455247.0,591.0,479.0,71315.0,326.0,286.0,12098.0,607766186.0,354574051.8333333,4664.333333333333,2590.5,1515.0,887.0,13.60075905522846,20.866328257191203,11.06441717791411
Andhra Pradesh,Annamayya,2025-01-01,74919009,3658,2294,1.0,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Annamayya,2025-02-01,40301866,78,75,2.0,74919009.0,,,3658.0,,,2294.0,,,,,,,,,-0.46206087696648523,-0.9786768726079825,-0.9673060156931125
Andhra Pradesh,Annamayya,2025-03-01,31011886,42,61,3.0,40301866.0,74919009.0,,78.0,3658.0,,75.0,2294.0,,48744253.666666664,,1259.3333333333333,,810.0,,-0.23050992229491307,-0.46153846153846156,-0.18666666666666665
Andhra Pradesh,Annamayya,2025-04-01,37726345,103,95,4.0,31011886.0,40301866.0,,42.0,78.0,,61.0,75.0,,36346699.0,,74.33333333333333,,77.0,,0.21651243655416508,1.4523809523809526,0.5573770491803278
Andhra Pradesh,Annamayya,2025-05-01,27910529,52,65,5.0,37726345.0,31011886.0,,103.0,42.0,,95.0,61.0,,32216253.333333332,,65.66666666666667,,73.66666666666667,,-0.2601846534563579,-0.49514563106796117,-0.3157894736842105
Andhra Pradesh,Annamayya,2025-06-01,33072929,65,79,6.0,27910529.0,37726345.0,,52.0,103.0,,65.0,95.0,,32903267.666666668,40823760.666666664,73.33333333333333,666.3333333333334,79.66666666666667,444.8333333333333,0.18496245628307517,0.25,0.21538461538461529
Andhra Pradesh,Annamayya,2025-07-01,12400776,27,19,7.0,33072929.0,27910529.0,,65.0,52.0,,79.0,65.0,,24461411.333333332,30404055.166666668,48.0,61.166666666666664,54.333333333333336,65.66666666666667,-0.6250475426594361,-0.5846153846153845,-0.759493670886076
Andhra Pradesh,Annamayya,2025-08-01,36685475,63,79,8.0,12400776.0,33072929.0,,27.0,65.0,,19.0,79.0,,27386393.333333332,29801323.333333332,51.666666666666664,58.666666666666664,59.0,66.33333333333333,1.958320914755657,1.3333333333333335,3.1578947368421053
Andhra Pradesh,Annamayya,2025-09-01,27906921,47,60,9.0,36685475.0,12400776.0,,63.0,27.0,,79.0,19.0,,25664390.666666668,29283829.166666668,45.666666666666664,59.5,52.666666666666664,66.16666666666667,-0.23929236298562306,-0.25396825396825395,-0.240506329113924
Andhra Pradesh,Annamayya,2025-10-01,31005825,55,63,10.0,27906921.0,36685475.0,,47.0,63.0,,60.0,79.0,,31866073.666666668,28163742.5,55.0,51.5,67.33333333333333,60.833333333333336,0.11104428181095294,0.17021276595744683,0.050000000000000044
Andhra Pradesh,Annamayya,2025-11-01,34102111,72,70,11.0,31005825.0,27906921.0,,55.0,47.0,,63.0,60.0,,31004952.333333332,29195672.833333332,58.0,54.833333333333336,64.33333333333333,61.666666666666664,0.09986142926369479,0.3090909090909091,0.11111111111111116
Andhra Pradesh,Annamayya,2025-12-01,33075207,64,63,12.0,34102111.0,31005825.0,,72.0,55.0,,70.0,63.0,,32727714.333333332,29196052.5,63.666666666666664,54.666666666666664,65.33333333333333,59.0,-0.03011262264673298,-0.11111111111111116,-0.09999999999999998
Andhra Pradesh,Annamayya,,489336897,1464,899,,33075207.0,34102111.0,74919009.0,64.0,72.0,3658.0,63.0,70.0,2294.0,185504738.33333334,108685406.0,533.3333333333334,294.1666666666667,344.0,205.66666666666666,13.79467375669032,21.875,13.26984126984127
Andhra Pradesh,Bapatla,2025-01-01,66387464,1908,1253,1.0,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Bapatla,2025-02-01,35549176,89,39,2.0,66387464.0,,,1908.0,,,1253.0,,,,,,,,,-0.46451974728240863,-0.9533542976939203,-0.9688747007182761
Andhra Pradesh,Bapatla,2025-03-01,29800400,55,36,3.0,35549176.0,66387464.0,,89.0,1908.0,,39.0,1253.0,,43912346.666666664,,684.0,,442.6666666666667,,-0.1617133404161042,-0.3820224719101124,-0.07692307692307687
Andhra Pradesh,Bapatla,2025-04-01,47046859,118,68,4.0,29800400.0,35549176.0,,55.0,89.0,,36.0,39.0,,37465478.333333336,,87.33333333333333,,47.666666666666664,,0.5787324666782996,1.1454545454545455,0.8888888888888888
Andhra Pradesh,Bapatla,2025-05-01,26663861,78,28,5.0,47046859.0,29800400.0,,118.0,55.0,,68.0,36.0,,34503706.666666664,,83.66666666666667,,44.0,,-0.43324885939781865,-0.3389830508474576,-0.5882352941176471
Andhra Pradesh,Bapatla,2025-06-01,35543489,72,42,6.0,26663861.0,47046859.0,,78.0,118.0,,28.0,68.0,,36418069.666666664,40165208.166666664,89.33333333333333,386.6666666666667,46.0,244.33333333333334,0.3330210879812192,-0.07692307692307687,0.5
Andhra Pradesh,Bapatla,2025-07-01,15159252,47,12,7.0,35543489.0,26663861.0,,72.0,78.0,,42.0,28.0,,25788867.333333332,31627172.833333332,65.66666666666667,76.5,27.333333333333332,37.5,-0.5735012958350825,-0.3472222222222222,-0.7142857142857143
Andhra Pradesh,Bapatla,2025-08-01,23524529,51,24,8.0,15159252.0,35543489.0,,47.0,72.0,,12.0,42.0,,24742423.333333332,29623065.0,56.666666666666664,70.16666666666667,26.0,35.0,0.5518265017297688,0.0851063829787233,1.0
Andhra Pradesh,Bapatla,2025-09-01,20390490,49,23,9.0,23524529.0,15159252.0,,51.0,47.0,,24.0,12.0,,19691423.666666668,28054746.666666668,49.0,69.16666666666667,19.666666666666668,32.833333333333336,-0.13322430387447926,-0.039215686274509776,-0.04166666666666663
Andhra Pradesh,Bapatla,2025-10-01,25612959,52,28,10.0,20390490.0,23524529.0,,49.0,51.0,,23.0,24.0,,23175992.666666668,24482430.0,50.666666666666664,58.166666666666664,25.0,26.166666666666668,0.2561227807669164,0.061224489795918435,0.21739130434782616
Andhra Pradesh,Bapatla,2025-11-01,30319451,60,43,11.0,25612959.0,20390490.0,,52.0,49.0,,28.0,23.0,,25440966.666666668,25091695.0,53.666666666666664,55.166666666666664,31.333333333333332,28.666666666666668,0.1837543253007199,0.15384615384615374,0.5357142857142858
Andhra Pradesh,Bapatla,2025-12-01,32934946,72,42,12.0,30319451.0,25612959.0,,60.0,52.0,,43.0,28.0,,29622452.0,24656937.833333332,61.333333333333336,55.166666666666664,37.666666666666664,28.666666666666668,0.08626458968534756,0.19999999999999996,-0.023255813953488413
Andhra Pradesh,Bapatla,,467852312,1248,445,,32934946.0,30319451.0,66387464.0,72.0,60.0,1908.0,42.0,43.0,1253.0,177035569.66666666,100105781.16666667,460.0,255.33333333333334,176.66666666666666,100.83333333333333,13.205346260473602,16.333333333333332,9.595238095238095
Andhra Pradesh,Chittoor,2025-01-01,375209615,112614,50232,1.0,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Chittoor,2025-02-01,149115340,1619,1440,2.0,375209615.0,,,112614.0,,,50232.0,,,,,,,,,-0.602581239822439,-0.9856234571190083,-0.9713330148112757
Andhra Pradesh,Chittoor,2025-03-01,139403005,1934,1190,3.0,149115340.0,375209615.0,,1619.0,112614.0,,1440.0,50232.0,,221242653.33333334,,38722.333333333336,,17620.666666666668,,-0.06513303728509756,0.19456454601605921,-0.17361111111111116
Andhra Pradesh,Chittoor,2025-04-01,146417193,3657,1910,4.0,139403005.0,149115340.0,,1934.0,1619.0,,1190.0,1440.0,,144978512.66666666,,2403.3333333333335,,1513.3333333333333,,0.05031590244414019,0.8908996897621511,0.6050420168067228
Andhra Pradesh,Chittoor,2025-05-01,120144515,2433,1144,5.0,146417193.0,139403005.0,,3657.0,1934.0,,1910.0,1190.0,,135321571.0,,2674.6666666666665,,1414.6666666666667,,-0.17943711023062703,-0.33470057424118127,-0.40104712041884816
Andhra Pradesh,Chittoor,2025-06-01,154177017,2483,1547,6.0,120144515.0,146417193.0,,2433.0,3657.0,,1144.0,1910.0,,140246241.66666666,180744447.5,2857.6666666666665,20790.0,1533.6666666666667,9577.166666666666,0.28326305200033475,0.02055076037813408,0.3522727272727273
Andhra Pradesh,Chittoor,2025-07-01,77202629,1382,536,7.0,154177017.0,120144515.0,,2483.0,2433.0,,1547.0,1144.0,,117174720.33333333,131076616.5,2099.3333333333335,2251.3333333333335,1075.6666666666667,1294.5,-0.49925980861336805,-0.44341522351993556,-0.6535229476405947
Andhra Pradesh,Chittoor,2025-08-01,149520036,1667,1396,8.0,77202629.0,154177017.0,,1382.0,2483.0,,536.0,1547.0,,126966560.66666667,131144065.83333333,1844.0,2259.3333333333335,1159.6666666666667,1287.1666666666667,0.9367220771717502,0.20622286541244583,1.6044776119402986
Andhra Pradesh,Chittoor,2025-09-01,122216551,1090,1252,9.0,149520036.0,77202629.0,,1667.0,1382.0,,1396.0,536.0,,116313072.0,128279656.83333333,1379.6666666666667,2118.6666666666665,1061.3333333333333,1297.5,-0.18260753361509352,-0.34613077384523094,-0.1031518624641834
Andhra Pradesh,Chittoor,2025-10-01,133484065,1335,1202,10.0,122216551.0,149520036.0,,1090.0,1667.0,,1252.0,1396.0,,135073550.66666666,126124135.5,1364.0,1731.6666666666667,1283.3333333333333,1179.5,0.0921930287494368,0.22477064220183496,-0.039936102236421744
Andhra Pradesh,Chittoor,2025-11-01,133479907,1368,1288,11.0,133484065.0,122216551.0,,1335.0,1090.0,,1202.0,1252.0,,129726841.0,128346700.83333333,1264.3333333333333,1554.1666666666667,1247.3333333333333,1203.5,-3.1149785556849885e-05,0.024719101123595433,0.07154742096505817
Andhra Pradesh,Chittoor,2025-12-01,146416534,1753,1640,12.0,133479907.0,133484065.0,,1368.0,1335.0,,1288.0,1202.0,,137793502.0,127053287.0,1485.3333333333333,1432.5,1376.6666666666667,1219.0,0.0969181601242799,0.2814327485380117,0.2732919254658386
Andhra Pradesh,Chittoor,,2021435774,35392,17934,,146416534.0,133479907.0,375209615.0,1753.0,1368.0,112614.0,1640.0,1288.0,50232.0,767110738.3333334,451092144.5,12837.666666666666,7100.833333333333,6954.0,4118.666666666667,12.806062189670465,19.18938961779806,9.935365853658537
Andhra Pradesh,Cuddapah,2025-01-01,299436483,79058,31889,1.0,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Cuddapah,2025-02-01,120807215,1530,998,2.0,299436483.0,,,79058.0,,,31889.0,,,,,,,,,-0.5965514496107678,-0.9806471198360697,-0.9687039417981123
Andhra Pradesh,Cuddapah,2025-03-01,131133297,1202,1086,3.0,120807215.0,299436483.0,,1530.0,79058.0,,998.0,31889.0,,183792331.66666666,,27263.333333333332,,11324.333333333334,,0.08547570606606558,-0.21437908496732028,0.08817635270541091
Andhra Pradesh,Cuddapah,2025-04-01,129068406,1845,1427,4.0,131133297.0,120807215.0,,1202.0,1530.0,,1086.0,998.0,,127002972.66666667,,1525.6666666666667,,1170.3333333333333,,-0.01574650410871614,0.5349417637271214,0.3139963167587476
Andhra Pradesh,Cuddapah,2025-05-01,107382208,1293,984,5.0,129068406.0,131133297.0,,1845.0,1202.0,,1427.0,1086.0,,122527970.33333333,,1446.6666666666667,,1165.6666666666667,,-0.16802096401500455,-0.2991869918699187,-0.3104414856341976
Andhra Pradesh,Cuddapah,2025-06-01,117194127,1203,934,6.0,107382208.0,129068406.0,,1293.0,1845.0,,984.0,1427.0,,117881580.33333333,150836956.0,1447.0,14355.166666666666,1115.0,6219.666666666667,0.09137378698713294,-0.06960556844547561,-0.05081300813008127
Andhra Pradesh,Cuddapah,2025-07-01,65048635,558,372,7.0,117194127.0,107382208.0,,1203.0,1293.0,,934.0,984.0,,96541656.66666667,111772314.66666667,1018.0,1271.8333333333333,763.3333333333334,966.8333333333334,-0.4449497029829831,-0.5361596009975063,-0.6017130620985011
Andhra Pradesh,Cuddapah,2025-08-01,114611579,994,902,8.0,65048635.0,117194127.0,,558.0,1203.0,,372.0,934.0,,98951447.0,110739708.66666667,918.3333333333334,1182.5,736.0,950.8333333333334,0.7619367262664312,0.7813620071684588,1.424731182795699
Andhra Pradesh,Cuddapah,2025-09-01,97059076,818,864,9.0,114611579.0,65048635.0,,994.0,558.0,,902.0,372.0,,92239763.33333333,105060671.83333333,790.0,1118.5,712.6666666666666,913.8333333333334,-0.15314772864267057,-0.1770623742454729,-0.04212860310421285
Andhra Pradesh,Cuddapah,2025-10-01,104287106,908,815,10.0,97059076.0,114611579.0,,818.0,994.0,,864.0,902.0,,105319253.66666667,100930455.16666667,906.6666666666666,962.3333333333334,860.3333333333334,811.8333333333334,0.07447041840785706,0.11002444987775051,-0.05671296296296291
Andhra Pradesh,Cuddapah,2025-11-01,119256925,1223,1052,11.0,104287106.0,97059076.0,,908.0,818.0,,815.0,864.0,,106867702.33333333,102909574.66666667,983.0,950.6666666666666,910.3333333333334,823.1666666666666,0.14354429396094281,0.34691629955947145,0.29079754601227004
Andhra Pradesh,Cuddapah,2025-12-01,118742674,1156,1030,12.0,119256925.0,104287106.0,,1223.0,908.0,,1052.0,815.0,,114095568.33333333,103167665.83333333,1095.6666666666667,942.8333333333334,965.6666666666666,839.1666666666666,-0.004312126947764283,-0.054783319705641875,-0.020912547528517123
Andhra Pradesh,Cuddapah,,1635534359,23339,13316,,118742674.0,119256925.0,299436483.0,1156.0,1223.0,79058.0,1030.0,1052.0,31889.0,624511319.3333334,364915286.5,8572.666666666666,4739.666666666667,5132.666666666667,2996.5,12.773770658053397,19.189446366782008,11.928155339805825
