state,district,year_month,enrol_activity,demo_activity,bio_activity,enrol_norm,demo_norm,bio_norm,isi_score,lifecycle_cluster
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-04,2132991,114613491,114613475,0.0006469773797382,0.0237988724307376,0.0292003261409391,0.021070283952723,0
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-05,7465821,129068613,97060758,0.0023440936370684,0.0268032848429599,0.0247240848572739,0.0201421291526798,0
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-06,9065578,97062390,104288829,0.0028531992362488,0.0201509789233312,0.0265673658610902,0.0181166980665188,0
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-07,4799328,110999015,119259200,0.0014955106857354,0.0230476247720821,0.0303850650071531,0.021073973774547,0
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-08,10132363,96027832,118744860,0.0031926921821286,0.0199359521047154,0.0302538995618354,0.0194374022301946,0
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-09,8531750,156949351,1635571014,0.0026833141700798,0.032598132877388,0.4170703594112045,0.179330734081421,1
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-10,10132004,135265572,84257832,0.0031925779342084,0.0280912864618762,0.0214591210392559,0.0191816474136111,0
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-11,6932025,1988698019,42661593,0.002174218754558,0.413316360935986,0.0108513728338354,0.169232249757017,4
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-12,10131947,90124579,43726704,0.0031925597945665,0.0187089955570164,0.0111229942489067,0.0112942839634559,0
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,NaT,204769321,93320658,47993879,0.065133827695371,0.0193732818506943,0.012211196428639,-0.0003929742273408,0
Andhra Pradesh,East Godavari,2025-01,54828627,90654967,34128481,0.0174168013842446,0.018819233595166,0.0086752841854206,0.0075144468353857,0
Andhra Pradesh,East Godavari,2025-02,92645717,65058616,38927606,0.0294516868472946,0.0134991820140034,0.0098991426598932,0.0034689925000997,0
Andhra Pradesh,East Godavari,2025-03,63920729,50126703,11198439,0.0203102658519857,0.0103956713860458,0.0028277335961542,0.0012273088224828,0
Andhra Pradesh,East Godavari,2025-04,35658391,54392991,31995302,0.0113160782836665,0.0112823943498032,0.0081312872700002,0.005502256991188,0
Andhra Pradesh,East Godavari,2025-05,68108352,74656824,28262340,0.0216429321985352,0.0154941133089652,0.007179318488486,0.0047407862792734,0
Andhra Pradesh,East Godavari,2025-06,55945067,51726568,31995794,0.0177720965041591,0.0107281939523638,0.0081314127383656,0.0039894233754599,0
Andhra Pradesh,East Godavari,2025-07,30772989,67723833,39994358,0.0097613512142131,0.014053131751409,0.0101711825578664,0.0077374554808675,0
Andhra Pradesh,East Godavari,2025-08,70806077,37861515,38927658,0.0225014544006879,0.0078464239244581,0.0098991559207774,0.0025979410579566,0
Andhra Pradesh,East Godavari,2025-09,60694706,87987656,575920763,0.0192836184471704,0.0182648486321296,0.1468415281839739,0.0621858270370073,3
Andhra Pradesh,East Godavari,2025-10,76586626,75723582,526972080,0.0243410524535404,0.0157158327089148,0.1343587817450243,0.0551616352908675,3
Andhra Pradesh,East Godavari,2025-11,62192097,1070248162,200739731,0.0197601471588826,0.2224219395416461,0.0511639858247768,0.1054823407147926,3
Andhra Pradesh,East Godavari,2025-12,58004056,324293251,246911876,0.0184273477882922,0.0673795819906979,0.0629386678642795,0.0484418303843325,3
Andhra Pradesh,East Godavari,NaT,1534727666,270551259,228884396,0.4883788831108616,0.0562096238386774,0.058341353943224,-0.0518553855094117,2
Andhra Pradesh,Eluru,2025-01,2111281,290093425,200096384,0.0006400684038386,0.060271348540282,0.0509999214009544,0.0443804942957268,3
Andhra Pradesh,Eluru,2025-02,12783987,208655739,202766915,0.0040365432328328,0.0433450026650233,0.0516809522129654,0.0372030733046289,3
Andhra Pradesh,Eluru,2025-03,5811909,159153142,128254657,0.0018177537868587,0.0330561779242817,0.0326790594918152,0.025930544209067,0
Andhra Pradesh,Eluru,2025-04,3714177,197028096,188840319,0.0011501729562825,0.0409282651961807,0.048129433439198,0.035393044862895,3
Andhra Pradesh,Eluru,2025-05,5304067,233268659,166607556,0.0016561384879733,0.0484606538749566,0.0424597008507592,0.0360369141926916,3
Andhra Pradesh,Eluru,2025-06,11141671,163877495,194820534,0.003513893685918,0.0340381070143938,0.0496544899457316,0.0327742600468665,3
Andhra Pradesh,Eluru,2025-07,4222331,206649149,222454156,0.0013118875458395,0.0429279446905391,0.0567015334099199,0.0395894137310157,3
Andhra Pradesh,Eluru,2025-08,7934353,164350638,209056947,0.0024931989478094,0.0341364470147034,0.0532850173223142,0.0344699459452452,3
Andhra Pradesh,Eluru,2025-09,8989987,289479711,2949523003,0.0028291432068971,0.0601437916812562,0.7521504577182497,0.3243518711184229,1
Andhra Pradesh,Eluru,2025-10,13185038,243688724,94319683,0.0041641734352054,0.0506264033319424,0.0240250641258041,0.0290277522960575,0
Andhra Pradesh,Eluru,2025-11,13211120,3735599896,33399987,0.0041724737534648,0.7763996806197097,0.0084895058288447,0.3131211798287288,4
Andhra Pradesh,Eluru,2025-12,5837708,86828013,48803047,0.0018259640433872,0.018023823629162,0.0124175480269141,0.011811355853753,0
Andhra Pradesh,Eluru,NaT,183352615,89604040,51982775,0.0583181894824409,0.0186008045758094,0.0132284327317963,0.0010680570265541,0
Andhra Pradesh,Guntur,2025-01,45445202,85300189,29150299,0.014430626479562,0.0177062743625912,0.0074057631314437,0.0071586897017015,0
Andhra Pradesh,Guntur,2025-02,71561717,61842950,37661342,0.0227419287695856,0.0128308246771396,0.0095762238096195,0.0044144336407865,0
Andhra Pradesh,Guntur,2025-03,55891147,45622305,19077408,0.017754937039373,0.0094594586539229,0.0048370046571824,0.0021675979165675,0
Andhra Pradesh,Guntur,2025-04,27686313,68330659,33946846,0.0087790495056061,0.0141792569799929,0.0086289641720826,0.007367478559709,0
Andhra Pradesh,Guntur,2025-05,56933661,86337436,30683748,0.0180867059984237,0.0179218600741017,0.0077968186996611,0.0066701303098204,0
Andhra Pradesh,Guntur,2025-06,61638248,54587220,38755014,0.0195838906230459,0.0113227637094263,0.0098551287653132,0.0045543788652866,0
Andhra Pradesh,Guntur,2025-07,32383759,61973616,39742457,0.0102739615831579,0.0128579828396411,0.0101069435197963,0.0071311782271434,0
Andhra Pradesh,Guntur,2025-08,73128542,39785491,39222908,0.0232405541110819,0.0082463110630944,0.00997444969091,0.0026401934793854,0
Andhra Pradesh,Guntur,2025-09,50145448,96370719,502826182,0.0159264296272437,0.0200072191586212,0.128201167202571,0.0560980686190281,3
Andhra Pradesh,Guntur,2025-10,65291108,77896805,410233082,0.0207463743496509,0.0161675243761125,0.1045883523430517,0.0441530758177355,3
Andhra Pradesh,Guntur,2025-11,65291123,1134448362,158273695,0.0207463791232408,0.2357655749497149,0.040334424595207,0.1062907239933206,3
Andhra Pradesh,Guntur,2025-12,57455423,238789548,178644828,0.0182527511888117,0.0496081383056035,0.0455294098803702,0.0344044690366271,3
Andhra Pradesh,Guntur,NaT,1502260996,217299222,172376852,0.4780467117349931,0.0451414999626616,0.0439309694260393,-0.0599803545915182,2
Andhra Pradesh,Hyderabad,2025-01,24001888,219385115,132156058,0.0076065205544838,0.0455750406010434,0.0336739830822959,0.030178305362439,0
Andhra Pradesh,Hyderabad,2025-02,37002977,147300350,157230904,0.0117439784342392,0.0305926445549826,0.0400684951596425,0.0259156601990022,0
Andhra Pradesh,Hyderabad,2025-03,27001954,131107403,93501087,0.0085612595545388,0.0272270353987778,0.0238163082272248,0.0187050855394932,0
Andhra Pradesh,Hyderabad,2025-04,15001054,149393847,148348963,0.0047421011541035,0.0310277656402111,0.0378034491850917,0.0265840656993004,0
Andhra Pradesh,Hyderabad,2025-05,15500936,190137992,130589894,0.0049011832679055,0.0394961974502909,0.0332745846328257,0.0281280761796655,0
Andhra Pradesh,Hyderabad,2025-06,20501388,111786194,154617744,0.0064925237725154,0.0232112353149915,0.0394020949281101,0.0237468273427375,0
Andhra Pradesh,Hyderabad,2025-07,13500834,151480313,156183875,0.0042646721433209,0.0314614253732856,0.0398014849620192,0.0276522297054577,0
Andhra Pradesh,Hyderabad,2025-08,26001839,124321202,159841253,0.0082429836249292,0.0258165632826493,0.0407341785383794,0.0249717000034256,0
Andhra Pradesh,Hyderabad,2025-09,33002391,222523268,2235672358,0.0104708346176451,0.0462272873150215,0.5701064056481344,0.2444393102617333,1
Andhra Pradesh,Hyderabad,2025-10,28502026,173417438,190076936,0.0090386414659003,0.036020928270492,0.048444791800384,0.0319785597351703,3
Andhra Pradesh,Hyderabad,2025-11,33502212,2677024741,80508024,0.0106298973188479,0.5563810370584764,0.0205028562413093,0.2286275778561447,4
Andhra Pradesh,Hyderabad,2025-12,26501949,117017121,93509191,0.008402138297299,0.0242984528428843,0.023818374885017,0.0175663034317007,0
Andhra Pradesh,Hyderabad,NaT,638045877,113510445,94010094,0.2030194694854926,0.0235696107826068,0.0239461136668655,-0.0215976041173095,2
Andhra Pradesh,K.V. Rangareddy,2025-01,501144,117011157,63005600,0.0001276594803911,0.0242972132604285,0.0160394405277755,0.0161091296192034,0
Andhra Pradesh,K.V. Rangareddy,2025-04,501142,80507292,74506908,0.0001276588439124,0.0167100988036922,0.0189724696243962,0.0142474956024529,0
Andhra Pradesh,K.V. Rangareddy,2025-07,501142,55505162,58005030,0.0001276588439124,0.0115135525757188,0.0147642101531357,0.0104855733227593,0
Andhra Pradesh,K.V. Rangareddy,NaT,7531635,59504789,83508497,0.0023650382404703,0.0123448516130469,0.0212680278733206,0.0129721441464529,0
Andhra Pradesh,K.V.Rangareddy,2025-01,1001310,86507446,70006969,0.0002868319741634,0.0179571956564788,0.01782490866698,0.0142554753345508,0
Andhra Pradesh,K.V.Rangareddy,2025-02,1002722,57005421,89009061,0.0002872813281003,0.0118253726185485,0.0226707652193533,0.0137409988695406,0
Andhra Pradesh,K.V.Rangareddy,2025-03,1002438,77506804,85508635,0.00028719094813,0.0160864649533571,0.0217780970716463,0.0150883866203753,0
Andhra Pradesh,K.V.Rangareddy,2025-04,500090,59505340,86008782,0.0001273240561351,0.0123449661351684,0.0219056430606406,0.0136747788670966,0
Andhra Pradesh,K.V.Rangareddy,2025-05,2511788,108509564,1185116117,0.0007675254840145,0.022530206967928,0.3021967015962614,0.1297372583288729,1
Andhra Pradesh,K.V.Rangareddy,2025-06,1001533,85007770,6523066,0.0002869029415344,0.0176454967867832,0.0016354339858356,0.0076549917207406,0
Andhra Pradesh,K.V.Rangareddy,2025-07,501510,1330117505,8015058,0.0001277759559866,0.2764342598572584,0.0020159173141601,0.11135451567737,4
Andhra Pradesh,K.V.Rangareddy,2025-08,1501376,3006145,4509529,0.0004459726440025,0.0006019394946069,0.0011219478146868,0.000600360394917,0
Andhra Pradesh,K.V.Rangareddy,2025-09,1001250,9025052,10026389,0.0002868128798035,0.0018529340485658,0.0025288409178002,0.0016953474105857,0
Andhra Pradesh,K.V.Rangareddy,2025-10,501402,5520297,2503724,0.0001277415861388,0.0011244912568828,0.0006104334350052,0.0006684215595274,0
Andhra Pradesh,K.V.Rangareddy,2025-11,501219,2530843,3512997,0.000127683348341,0.0005031507587972,0.0008678152106636,0.0005228497181161,0
Andhra Pradesh,K.V.Rangareddy,2025-12,1511743,1500091,2002316,0.0004492718311582,0.0002889149949812,0.0004825658695702,0.0002187379795889,0
Andhra Pradesh,K.V.Rangareddy,NaT,19551999,2503545,4509541,0.0061903908512653,0.0004974770294417,0.0011219508748909,-0.0005903070085199,0
Andhra Pradesh,Kakinada,2025-01,7466746,3007134,3004938,0.0023443880084505,0.0006021450524621,0.0007382515271417,6.728103015143005e-05,0
Andhra Pradesh,Kakinada,2025-02,13332790,1501232,4508228,0.0042111939329998,0.0002891521451459,0.001121616037566,-0.0002779315135151,0
Andhra Pradesh,Kakinada,2025-03,10131894,3521517,3513197,0.0031925429278819,0.0007090565451383,0.0008678662140642,-7.739481895362903e-06,0
Andhra Pradesh,Kakinada,2025-04,4799672,4008088,6536172,0.0014956201600656,0.0008101874765706,0.0016387762386768,0.0006804614540858,0
Andhra Pradesh,Kakinada,2025-05,12266176,2003516,82728960,0.0038717554060458,0.0003935489315626,0.0210692326838611,0.0078107615649603,0
Andhra Pradesh,Kakinada,2025-06,9065847,2004490,7020046,0.0028532848426292,0.0003937513717557,0.0017621723359814,0.000291712514569,0
Andhra Pradesh,Kakinada,2025-07,6931650,38139137,13042385,0.0021740994148085,0.0079041260305148,0.0032979711787489,0.0040460190007438,0
Andhra Pradesh,Kakinada,2025-08,11732440,10522164,12517663,0.0037018996178954,0.0021641000058844,0.0031641581469062,0.0013909233375371,0
Andhra Pradesh,Kakinada,2025-09,11199053,9038129,12557545,0.0035321548952718,0.001855652026395,0.0031743287350194,0.0013055613255114,0
Andhra Pradesh,Kakinada,2025-10,12266582,11034245,4008134,0.0038718846112146,0.0022705330413484,0.0009940835644729,0.0005314697200856,0
Andhra Pradesh,Kakinada,2025-11,9599410,7520270,8530831,0.0030230855753752,0.0015401739266873,0.0021474481988431,0.0008704317351371,0
Andhra Pradesh,Kakinada,2025-12,10132694,5022286,7518092,0.0031927975193475,0.0010209825884798,0.0018891825342523,0.0005255065452233,0
Andhra Pradesh,Kakinada,NaT,254375972,4008548,7520605,0.0809206151766525,0.0008102830848753,0.0018898233919808,-0.0151040804445879,0
Andhra Pradesh,Karim Nagar,2025-01,1515920,4008956,10042478,0.0004506011168483,0.0008103678852848,0.0025329438863613,0.0012472044852887,0
Andhra Pradesh,Karim Nagar,2025-02,1515331,6032136,9568954,0.0004504136738817,0.0012308739940648,0.0024121872150377,0.0013671417488646,0
Andhra Pradesh,Karim Nagar,2025-03,1010175,5027703,15534086,0.0002896531658423,0.0010221084801905,0.0039333973001152,0.0019242716789538,0
Andhra Pradesh,Karim Nagar,2025-04,1010305,6508041,13549520,0.0002896945369555,0.0013297880598913,0.0034272992265601,0.0018448960071894,0
Andhra Pradesh,Karim Nagar,2025-05,1010175,9022721,153029918,0.0002896531658423,0.0018524495638736,0.0389971723003211,0.0162819181125094,0
Andhra Pradesh,Karim Nagar,2025-06,1515107,8513252,96003550,0.0004503423882714,0.0017465594173053,0.0244544788415772,0.0103903468258987,0
Andhra Pradesh,Karim Nagar,2025-07,505004,118312373,34666060,0.0001288878842129,0.0245676633819413,0.0088123759708708,0.0133262381642822,0
Andhra Pradesh,Karim Nagar,2025-08,1010521,82677877,37331390,0.0002897632766512,0.0171612421780466,0.0094920804394491,0.010603376391668,0
Andhra Pradesh,Karim Nagar,2025-09,1010629,67733128,49599460,0.0002897976464991,0.0140550636626977,0.0126206468833161,0.0106123246891057,0
Andhra Pradesh,Karim Nagar,2025-10,505002,72534538,30399864,0.0001288872477343,0.0150530085987673,0.0077244234527844,0.0090851953710738,0
Andhra Pradesh,Karim Nagar,2025-11,505306,48001228,38399592,0.0001289839924912,0.0099539038608829,0.0097644901120766,0.0078615607906855,0
Andhra Pradesh,Karim Nagar,2025-12,1515306,38933503,23466186,0.0004504057178984,0.008069230349264,0.0059562176695293,0.0055200980639376,0
Andhra Pradesh,Karim Nagar,NaT,21726418,44267698,35732000,0.0068823765015012,0.0091779115258888,0.0090842087950375,0.0059283728280703,0
Andhra Pradesh,Karimnagar,2025-01,7075071,64000390,32532574,0.0022197416180556,0.0132792359402631,0.0082683007652304,0.0081750663585863,0
Andhra Pradesh,Karimnagar,2025-02,12128470,40533206,34132775,0.0038279319405815,0.0084017192448313,0.0086763792284314,0.0060656530011887,0
Andhra Pradesh,Karimnagar,2025-03,8590873,56532886,41597783,0.0027021294341108,0.0117271589874764,0.010580083195885,0.0083824709865224,0
Andhra Pradesh,Karimnagar,2025-04,7580617,44799319,37332039,0.0023806262394345,0.009288405835864,0.009492245945484,0.0070361354646523,0
Andhra Pradesh,Karimnagar,2025-05,5559317,57066228,492790353,0.0017373690774884,0.011838010997218,0.1256418601684746,0.0546444746507793,3
Andhra Pradesh,Karimnagar,2025-06,6064111,52800383,20210665,0.0018980143828896,0.010951380108415,0.0051260044609394,0.0060513509511638,0
Andhra Pradesh,Karimnagar,2025-07,4548526,863459630,13642134,0.0014156956247695,0.1794421547811974,0.003450917371275,0.072874089736035,3
Andhra Pradesh,Karimnagar,2025-08,13645242,17686077,15157797,0.0043106284487888,0.003653077348122,0.0038374372070772,0.0021340801323219,0
Andhra Pradesh,Karimnagar,2025-09,9602536,20212418,17684829,0.0030240803915273,0.0041781625226301,0.0044818733341761,0.002859198264417,0
Andhra Pradesh,Karimnagar,2025-10,10107260,16674138,9095138,0.0031847034201752,0.0034427517561268,0.0022913560787491,0.0016567024499153,0
Andhra Pradesh,Karimnagar,2025-11,8591041,15158409,15159031,0.0027021828983186,0.003127716364439,0.0038377518980589,0.0022457507253354,0
Andhra Pradesh,Karimnagar,2025-12,9601282,3031528,6063751,0.0030236813194048,0.0006072152024327,0.0015183008511074,0.0002454701575351,0
Andhra Pradesh,Karimnagar,NaT,175865537,10105215,10610093,0.0559355067804423,0.0020774395992227,0.0026776953625133,-0.009285047371394,0
Andhra Pradesh,Khammam,2025-01,16228891,9600082,11116394,0.0051328471808944,0.0019724506648489,0.0028068107261439,0.0008851351202182,0
Andhra Pradesh,Khammam,2025-02,20286551,10104868,10609675,0.006424154189128,0.0020773674773058,0.002677588765406,0.0006171516592591,0
Andhra Pradesh,Khammam,2025-03,11664988,12127383,15664372,0.0036804337384675,0.0024977353697322,0.0039666224453667,0.001849656378346,0
Andhra Pradesh,Khammam,2025-04,8114494,8084583,14147307,0.0025505268993308,0.0016574630773135,0.0035797450757262,0.0015847778813497,0
Andhra Pradesh,Khammam,2025-05,6085841,12630648,168763666,0.0019049297235758,0.002602336051251,0.0430095455610752,0.0178637667002153,0
Andhra Pradesh,Khammam,2025-06,11157496,12632043,113209075,0.0035189298233483,0.0026026259938274,0.0288421802619404,0.0118741365376374,0
Andhra Pradesh,Khammam,2025-07,5071489,174314272,60648073,0.0015821230205953,0.0362073299626606,0.0154382310577684,0.0203417998040525,0
Andhra Pradesh,Khammam,2025-08,16736478,73279845,68225262,0.0052943813287502,0.0152079162918131,0.0173705430876344,0.011972507486029,0
Andhra Pradesh,Khammam,2025-09,11664697,81873812,76313088,0.0036803411308218,0.0169941219789757,0.019433076234856,0.0138348110593683,0
Andhra Pradesh,Khammam,2025-10,13692710,88947266,42957524,0.0043257346334043,0.0184642979480809,0.0109268402705472,0.0108913083607703,0
